buy, 0, 0, 15.0, 189.0, 10, -2845.0 
buy, 0, 1, 11.0, 269.0, 10, -2969.0 
buy, 0, 2, 22.0, 133.0, 10, -2936.0 
buy, 0, 3, 17.0, 173.0, 10, -2951.0 
buy, 0, 4, 14.0, 201.0, 10, -2824.0 
buy, 0, 5, 13.0, 229.0, 10, -2987.0 
buy, 0, 6, 11.0, 260.0, 10, -2870.0 
sell, 41, 2, 22, 135.58705551428167, 10, 2972.915221314197 
buy, 45, 5, 14.0, 213.5375490378578, 10, -2999.525686530009 
buy, 77, 5, 14.0, 201.15118175815527, 10, -2826.116544614174 
sell, 77, 3, 17, 177.78960461830334, 10, 3012.4232785111567 
buy, 83, 1, 11.0, 265.7182373738862, 10, -2932.9006111127483 
buy, 95, 3, 16.0, 176.65036482821094, 10, -2836.405837251375 
buy, 96, 6, 13.0, 222.8245062805747, 10, -2906.718581647471 
buy, 105, 5, 15.0, 192.16999139379556, 10, -2892.5498709069334 
buy, 118, 2, 22.0, 133.64096585634007, 10, -2950.1012488394817 
buy, 127, 6, 14.0, 213.330170641022, 10, -2996.622388974308 
buy, 132, 1, 11.0, 260.4802809410274, 10, -2875.2830903513013 
sell, 134, 4, 14, 204.08515550222512, 10, 2847.192177031152 
sell, 140, 2, 22.0, 135.61131198240372, 10, 2973.4488636128817 
buy, 182, 6, 14.0, 201.30338434824938, 10, -2828.247380875491 
sell, 199, 5, 56.0, 201.3457687025269, 10, 11265.363047341507 
sell, 202, 6, 52.0, 210.5023311680665, 10, 10936.121220739458 
buy, 205, 3, 17.0, 171.51906592428844, 10, -2925.8241207129036 
buy, 215, 1, 11.0, 253.84617376187714, 10, -2802.3079113806484 
buy, 222, 6, 14.0, 200.4635875456611, 10, -2816.4902256392556 
buy, 235, 5, 14.0, 204.76174460471782, 10, -2876.6644244660492 
sell, 247, 3, 33.0, 173.89058988704636, 10, 5728.38946627253 
buy, 250, 1, 12.0, 244.35721082426969, 10, -2942.286529891236 
buy, 261, 2, 21.0, 137.72459175671756, 10, -2902.2164268910687 
sell, 263, 6, 14.0, 200.61725061410732, 10, 2798.6415085975023 
buy, 270, 3, 17.0, 170.46604473114854, 10, -2907.922760429525 
buy, 280, 1, 12.0, 242.1090920358558, 10, -2915.3091044302696 
buy, 293, 4, 14.0, 205.49329766116085, 10, -2886.906167256252 
sell, 295, 2, 21.0, 139.3930892154073, 10, 2917.254873523553 
sell, 318, 4, 14.0, 211.5096946630936, 10, 2951.1357252833104 
buy, 326, 2, 21.0, 137.895587511342, 10, -2905.807337738182 
buy, 329, 5, 15.0, 192.3293934104364, 10, -2894.9409011565463 
sell, 351, 2, 21.0, 139.63857933217338, 10, 2922.410165975641 
sell, 352, 5, 29.0, 202.66020565187497, 10, 5867.145963904374 
buy, 365, 4, 14.0, 210.87026888369084, 10, -2962.1837643716717 
buy, 368, 6, 15.0, 195.8648871591014, 10, -2947.973307386521 
buy, 372, 2, 21.0, 135.9893830144798, 10, -2865.777043304076 
sell, 375, 3, 17.0, 173.8001482022356, 10, 2944.602519438005 
sell, 387, 1, 68.0, 245.0990823370735, 10, 16656.737598920998 
buy, 398, 2, 22.0, 134.72113807903116, 10, -2973.8650377386857 
buy, 398, 6, 15.0, 191.78778358454574, 10, -2886.816753768186 
sell, 399, 4, 14.0, 214.16121517341836, 10, 2988.257012427857 
buy, 411, 1, 12.0, 238.51597290815465, 10, -2872.1916748978556 
sell, 419, 6, 30.0, 204.2434859531192, 10, 6117.3045785935765 
buy, 433, 4, 14.0, 206.5705571081749, 10, -2901.987799514449 
buy, 440, 3, 17.0, 173.87427040801273, 10, -2965.8625969362165 
sell, 443, 2, 43.0, 137.21733574466344, 10, 5890.345437020528 
buy, 462, 4, 14.0, 199.41769592445522, 10, -2801.847742942373 
buy, 463, 1, 12.0, 235.65334937062605, 10, -2837.8401924475124 
buy, 470, 3, 17.0, 172.0081954086099, 10, -2934.1393219463685 
buy, 480, 3, 17.0, 168.66986189574567, 10, -2877.3876522276764 
buy, 493, 2, 22.0, 135.0718243383083, 10, -2981.580135442782 
sell, 494, 1, 24.0, 238.06468003636567, 10, 5703.552320872776 
buy, 501, 4, 15.0, 192.55798030873584, 10, -2898.3697046310376 
buy, 522, 2, 22.0, 133.4858368656485, 10, -2946.688411044267 
sell, 529, 4, 43.0, 200.296505302801, 10, 8602.749728020442 
sell, 531, 3, 51.0, 173.54003837805294, 10, 8840.5419572807 
sell, 540, 2, 44.0, 136.29599370551003, 10, 5987.023723042441 
buy, 556, 1, 12.0, 239.84201568128688, 10, -2888.1041881754427 
buy, 560, 2, 22.0, 134.69343024050968, 10, -2973.255465291213 
sell, 578, 1, 12.0, 254.79424388569348, 10, 3047.5309266283216 
sell, 582, 2, 22.0, 139.16707286043197, 10, 3051.6756029295034 
sell, 646, 0, 15, 197.0966294104838, 10, 2946.4494411572573 
buy, 651, 1, 11.0, 262.59539044221304, 10, -2898.5492948643437 
buy, 652, 5, 10.0, 287.88036492307884, 10, -2888.8036492307883 
buy, 700, 4, 12.0, 243.12048778981602, 10, -2927.4458534777923 
sell, 709, 5, 10.0, 311.58835553641234, 10, 3105.8835553641234 
sell, 713, 1, 11.0, 275.3946736336711, 10, 3019.3414099703823 
sell, 746, 4, 12.0, 253.42209512325434, 10, 3031.065141479052 
buy, 827, 6, 10.0, 296.32776212873694, 10, -2973.2776212873696 
buy, 828, 5, 9.0, 311.83911390777206, 10, -2816.5520251699486 
buy, 845, 4, 11.0, 250.00188869748655, 10, -2760.020775672352 
