buy, 0, 0, 11.0, 252.0, 10, -2782.0 
buy, 0, 1, 12.0, 234.0, 10, -2818.0 
buy, 0, 2, 10.0, 275.0, 10, -2760.0 
buy, 0, 3, 14.0, 211.0, 10, -2964.0 
buy, 0, 4, 13.0, 215.0, 10, -2805.0 
buy, 0, 5, 20.0, 145.0, 10, -2910.0 
buy, 0, 6, 12.0, 234.0, 10, -2818.0 
buy, 30, 5, 21.0, 139.13510029369291, 10, -2931.837106167551 
buy, 47, 3, 14.0, 204.06112463619633, 10, -2866.8557449067484 
sell, 74, 1, 12, 237.87779019152796, 10, 2844.5334822983355 
sell, 99, 3, 28.0, 209.79639958626615, 10, 5864.299188415453 
buy, 176, 3, 14.0, 201.55756231143022, 10, -2831.805872360023 
buy, 178, 1, 13.0, 227.12156878687622, 10, -2962.580394229391 
buy, 181, 5, 23.0, 127.19435624260423, 10, -2935.470193579897 
sell, 192, 4, 13, 225.143286115068, 10, 2916.862719495884 
buy, 214, 3, 15.0, 194.127700163191, 10, -2921.915502447865 
buy, 232, 1, 13.0, 220.22963269657384, 10, -2872.98522505546 
sell, 240, 6, 12, 235.41915525435493, 10, 2815.0298630522593 
sell, 313, 3, 29.0, 198.34240107495992, 10, 5741.929631173838 
buy, 321, 1, 13.0, 215.21424215945342, 10, -2807.7851480728946 
sell, 373, 1, 39.0, 215.73214068986582, 10, 8403.553486904766 
buy, 459, 0, 14.0, 202.69777219660713, 10, -2847.7688107525 
buy, 459, 3, 14.0, 202.73629693739352, 10, -2848.3081571235093 
buy, 461, 2, 13.0, 227.29084883760936, 10, -2964.7810348889216 
buy, 462, 6, 13.0, 222.85090977330964, 10, -2907.0618270530254 
buy, 463, 5, 27.0, 107.63359287114574, 10, -2916.107007520935 
buy, 465, 1, 14.0, 208.0388195657112, 10, -2922.543473919957 
buy, 465, 4, 14.0, 213.10351364232235, 10, -2993.4491909925127 
buy, 487, 3, 15.0, 195.01614611455437, 10, -2935.2421917183156 
buy, 512, 4, 14.0, 207.6412677144136, 10, -2916.9777480017906 
buy, 513, 5, 32.0, 90.6220069769759, 10, -2909.9042232632287 
buy, 525, 3, 15.0, 191.0179992874602, 10, -2875.2699893119034 
buy, 577, 4, 15.0, 195.30754125829546, 10, -2939.613118874432 
buy, 584, 5, 34.0, 86.53576517637892, 10, -2952.216015996883 
sell, 600, 3, 44.0, 199.74849455654675, 10, 8778.933760488057 
buy, 605, 4, 15.0, 192.14022925352117, 10, -2892.1034388028174 
sell, 653, 1, 14.0, 201.40003353913642, 10, 2809.6004695479096 
sell, 654, 4, 58.0, 210.18735293878882, 10, 12180.866470449751 
buy, 668, 5, 34.0, 86.5484433996842, 10, -2952.647075589263 
sell, 681, 6, 13.0, 279.7678407751801, 10, 3626.9819300773415 
sell, 687, 0, 25.0, 254.68689824896157, 10, 6357.172456224039 
sell, 688, 2, 23.0, 279.16738115347925, 10, 6410.849766530023 
sell, 689, 5, 191.0, 114.97427653483909, 10, 21950.08681815427 
buy, 778, 5, 26.0, 110.7993678307088, 10, -2890.783563598429 
buy, 845, 4, 12.0, 243.67003143897048, 10, -2934.040377267646 
sell, 990, 4, 12.0, 260.86055384042623, 10, 3120.3266460851146 
sell, 1052, 5, 26.0, 98.36794356811389, 10, 2547.566532770961 
buy, 1067, 4, 12.0, 243.7105275716821, 10, -2934.526330860185 
buy, 1068, 6, 10.0, 284.2518032625686, 10, -2852.518032625686 
buy, 1069, 1, 13.0, 224.0061902591369, 10, -2922.0804733687796 
buy, 1069, 3, 13.0, 227.31972850232395, 10, -2965.156470530211 
buy, 1073, 2, 10.0, 281.6246487645753, 10, -2826.246487645753 
sell, 1083, 1, 13.0, 236.27914004216473, 10, 3061.6288205481414 
sell, 1083, 6, 10.0, 316.1036952471125, 10, 3151.036952471125 
sell, 1084, 3, 13.0, 235.8530540811833, 10, 3056.089703055383 
sell, 1086, 2, 10.0, 292.3278112359366, 10, 2913.2781123593663 
sell, 1086, 4, 12.0, 258.41177211427896, 10, 3090.9412653713475 
buy, 1221, 4, 9.0, 301.45504267153296, 10, -2723.095384043797 
buy, 1222, 5, 20.0, 148.43718159871483, 10, -2978.7436319742965 
buy, 1224, 1, 10.0, 273.92450657544055, 10, -2749.2450657544055 
sell, 1268, 1, 10.0, 280.270469750186, 10, 2792.70469750186 
sell, 1270, 4, 9.0, 312.696231684054, 10, 2804.266085156486 
sell, 1271, 5, 20.0, 161.08098058475176, 10, 3211.619611695035 
buy, 1389, 5, 16.0, 182.4283479869402, 10, -2928.853567791043 
buy, 1403, 2, 8.0, 362.08164333584546, 10, -2906.6531466867636 
buy, 1420, 4, 9.0, 323.6252996508176, 10, -2922.6276968573584 
buy, 1469, 2, 8.0, 363.52115957133793, 10, -2918.1692765707035 
buy, 1488, 3, 9.0, 313.7064055229634, 10, -2833.3576497066706 
buy, 1492, 5, 17.0, 171.37938714393655, 10, -2923.4495814469215 
buy, 1527, 4, 9.0, 314.0764950850987, 10, -2836.6884557658886 
buy, 1540, 2, 8.0, 355.4567958579634, 10, -2853.6543668637073 
buy, 1552, 4, 9.0, 301.32374305914675, 10, -2721.9136875323206 
buy, 1584, 3, 9.0, 304.32882434967144, 10, -2748.959419147043 
buy, 1603, 4, 10.0, 291.17615012736735, 10, -2921.7615012736733 
buy, 1625, 1, 10.0, 285.38511637478325, 10, -2863.8511637478323 
sell, 1634, 5, 33.0, 176.765697235447, 10, 5823.268008769751 
sell, 1666, 1, 10.0, 292.307677941617, 10, 2913.0767794161698 
