buy, 0, 0, 11.0, 252.0, 10, -2782.0 
buy, 0, 1, 12.0, 234.0, 10, -2818.0 
buy, 0, 2, 10.0, 275.0, 10, -2760.0 
buy, 0, 3, 14.0, 211.0, 10, -2964.0 
buy, 0, 4, 13.0, 215.0, 10, -2805.0 
buy, 0, 5, 20.0, 145.0, 10, -2910.0 
buy, 0, 6, 12.0, 234.0, 10, -2818.0 
sell, 42, 4, 13, 191.7450632939111, 10, 2482.6858228208444 
buy, 54, 2, 12.0, 246.91882875679894, 10, -2973.0259450815875 
sell, 59, 3, 14, 235.01111673540382, 10, 3280.1556342956533 
buy, 62, 6, 14.0, 207.16830947844923, 10, -2910.3563326982894 
buy, 81, 5, 47.0, 63.39318221312499, 10, -2989.4795640168745 
buy, 97, 3, 25.0, 117.07696453916489, 10, -2936.9241134791223 
buy, 100, 4, 259.0, 11.509249008968586, 10, -2990.895493322864 
buy, 101, 6, 32.0, 91.88823766007046, 10, -2950.4236051222547 
sell, 124, 2, 22.0, 257.9679163974024, 10, 5665.294160742853 
sell, 124, 3, 25.0, 221.19804094000935, 10, 5519.9510235002335 
buy, 140, 6, 21.0, 138.38601782590675, 10, -2916.106374344042 
buy, 166, 3, 14.0, 210.4727837776195, 10, -2956.618972886673 
sell, 171, 6, 79.0, 154.81512089559286, 10, 12220.394550751835 
sell, 183, 1, 12, 248.22642343746955, 10, 2968.7170812496347 
buy, 186, 4, 22.0, 134.8100316400643, 10, -2975.8206960814146 
buy, 200, 2, 12.0, 244.72762765134027, 10, -2946.731531816083 
sell, 231, 4, 281.0, 153.35290673021308, 10, 43082.16679118988 
sell, 249, 3, 14.0, 231.31076891615697, 10, 3228.3507648261975 
sell, 284, 2, 12.0, 238.62771079574227, 10, 2853.5325295489074 
buy, 313, 1, 12.0, 245.84427824903347, 10, -2960.1313389884017 
buy, 317, 6, 20.0, 147.76816059061304, 10, -2965.3632118122605 
sell, 346, 1, 12.0, 268.26331813578645, 10, 3209.1598176294374 
sell, 367, 6, 20.0, 163.65009037982216, 10, 3263.001807596443 
buy, 371, 3, 11.0, 258.6104381370388, 10, -2854.7148195074265 
buy, 449, 1, 11.0, 268.65900262861174, 10, -2965.249028914729 
buy, 456, 6, 56.0, 52.83244506184057, 10, -2968.616923463072 
buy, 467, 3, 20.0, 146.61231031596924, 10, -2942.246206319385 
buy, 478, 2, 12.0, 231.21511795051643, 10, -2784.5814154061973 
buy, 502, 2, 13.0, 216.04868393023872, 10, -2818.6328910931034 
buy, 528, 1, 32.0, 91.65808008258946, 10, -2943.058562642863 
sell, 562, 2, 25.0, 239.47278069314015, 10, 5976.819517328504 
buy, 588, 2, 15.0, 197.04231690829303, 10, -2965.6347536243957 
buy, 594, 1, 84.0, 35.36097535082527, 10, -2980.3219294693226 
buy, 594, 3, 21.0, 136.2699444530258, 10, -2871.668833513542 
buy, 670, 2, 16.0, 178.5134261148454, 10, -2866.2148178375264 
sell, 686, 3, 52.0, 181.0375718395273, 10, 9403.95373565542 
buy, 728, 1, 235.0, 12.70438608326129, 10, -2995.5307295664034 
buy, 783, 2, 25.0, 117.74059270316833, 10, -2953.5148175792083 
buy, 784, 3, 28.0, 103.52789788451969, 10, -2908.7811407665513 
buy, 864, 2, 30.0, 98.30691145738948, 10, -2959.207343721684 
sell, 888, 2, 86.0, 135.3021324667271, 10, 11625.98339213853 
sell, 942, 3, 28.0, 154.48393290718326, 10, 4315.550121401131 
buy, 968, 2, 19.0, 155.26984540449308, 10, -2960.1270626853684 
buy, 970, 3, 21.0, 137.13962375896776, 10, -2889.9320989383227 
buy, 987, 2, 22.0, 135.6786191396384, 10, -2994.929621072045 
buy, 1011, 2, 29.0, 99.73207096157974, 10, -2902.2300578858126 
buy, 1119, 2, 40.0, 74.71219260651742, 10, -2998.487704260697 
buy, 1122, 3, 45.0, 65.0897100902003, 10, -2939.0369540590136 
buy, 1130, 2, 43.0, 68.16428000734474, 10, -2941.064040315824 
sell, 1155, 3, 66.0, 100.47656135195912, 10, 6621.4530492293015 
sell, 1212, 2, 153.0, 116.60559979631076, 10, 17830.656768835546 
buy, 1233, 3, 22.0, 131.4438668182361, 10, -2901.765070001194 
buy, 1294, 3, 26.0, 114.64552922761838, 10, -2990.783759918078 
buy, 1329, 3, 29.0, 102.46477203192202, 10, -2981.4783889257387 
buy, 1348, 2, 35.0, 84.7702248726923, 10, -2976.9578705442304 
buy, 1380, 3, 33.0, 88.80181361390281, 10, -2940.4598492587925 
sell, 1441, 2, 35.0, 108.91464342198948, 10, 3802.012519769632 
buy, 1472, 3, 48.0, 61.58258689411418, 10, -2965.9641709174807 
sell, 1499, 3, 158.0, 101.1450062660397, 10, 15970.910990034272 
buy, 1549, 2, 23.0, 128.59475036184335, 10, -2967.679258322397 
buy, 1560, 2, 25.0, 116.93652285322625, 10, -2933.4130713306563 
buy, 1581, 3, 45.0, 65.64818206527042, 10, -2964.168192937169 
buy, 1611, 2, 56.0, 53.09228502109431, 10, -2983.1679611812815 
sell, 1697, 2, 104.0, 49.25437780114923, 10, 5112.45529131952 
sell, 1824, 0, 11, 112.0987746995485, 10, 1223.0865216950335 
