buy, 0, 0, 29.0, 170.0, 10, -4940.0 
buy, 0, 1, 15.0, 315.0, 10, -4735.0 
buy, 0, 2, 13.0, 371.0, 10, -4833.0 
buy, 0, 3, 15.0, 312.0, 10, -4690.0 
buy, 0, 4, 15.0, 317.0, 10, -4765.0 
buy, 0, 5, 17.0, 285.0, 10, -4855.0 
buy, 0, 6, 38.0, 128.0, 10, -4874.0 
buy, 35, 4, 16.0, 311.8615262538015, 10, -4999.784420060824 
sell, 40, 5, 17, 286.7677283225424, 10, 4865.05138148322 
buy, 43, 1, 16.0, 301.6508243744983, 10, -4836.413189991973 
buy, 47, 4, 16.0, 306.3760561593874, 10, -4912.016898550199 
sell, 53, 6, 38, 119.84910412886705, 10, 4544.265956896948 
sell, 80, 4, 47.0, 304.8003400536492, 10, 14315.615982521513 
sell, 85, 1, 31.0, 310.4798035118835, 10, 9614.873908868389 
buy, 87, 6, 44.0, 112.8912637878629, 10, -4977.215606665967 
buy, 98, 6, 46.0, 106.17625145953974, 10, -4894.107567138828 
buy, 112, 1, 16.0, 310.33713024936543, 10, -4975.394083989847 
buy, 132, 3, 16.0, 308.0558316243407, 10, -4938.893305989452 
buy, 165, 1, 16.0, 303.40145705037554, 10, -4864.423312806009 
sell, 167, 2, 13, 380.0520662653728, 10, 4930.676861449846 
buy, 202, 6, 57.0, 86.16576368352388, 10, -4921.448529960861 
sell, 214, 1, 32.0, 305.2444480935095, 10, 9757.822338992304 
buy, 230, 2, 13.0, 363.6396828902125, 10, -4737.3158775727625 
buy, 252, 6, 79.0, 63.11424814944674, 10, -4996.025603806293 
buy, 260, 1, 17.0, 289.46990149280936, 10, -4930.988325377759 
sell, 296, 1, 17.0, 297.5142828886757, 10, 5047.742809107487 
buy, 310, 4, 16.0, 303.3072332763669, 10, -4862.91573242187 
sell, 322, 4, 16.0, 305.49291808798677, 10, 4877.886689407788 
sell, 344, 2, 13.0, 347.2859173636866, 10, 4504.716925727926 
buy, 365, 1, 16.0, 296.4539889117209, 10, -4753.263822587534 
buy, 385, 4, 16.0, 303.36669854438435, 10, -4863.86717671015 
sell, 386, 6, 226.0, 32.6241435674692, 10, 7363.056446248039 
buy, 404, 5, 15.0, 317.0550790717965, 10, -4765.826186076948 
sell, 413, 1, 16.0, 300.7965090277383, 10, 4802.744144443813 
buy, 414, 6, 620.0, 8.047414117968659, 10, -4999.396753140569 
buy, 444, 1, 16.0, 295.9780925878764, 10, -4745.6494814060225 
buy, 507, 3, 17.0, 286.58717116681936, 10, -4881.981909835929 
buy, 518, 6, 153.0, 32.42002847320186, 10, -4970.2643563998845 
buy, 581, 2, 17.0, 281.3392137801235, 10, -4792.7666342621 
buy, 588, 3, 17.0, 288.73417753375037, 10, -4918.481018073756 
buy, 594, 1, 16.0, 302.9616195781439, 10, -4857.385913250302 
sell, 604, 6, 773.0, 63.51514761133286, 10, 49087.2091035603 
sell, 621, 4, 16.0, 307.6669292064547, 10, 4912.670867303275 
buy, 657, 6, 62.0, 80.28185625150131, 10, -4987.475087593081 
sell, 661, 5, 15.0, 278.49093223364895, 10, 4167.363983504734 
sell, 667, 2, 17.0, 278.4873284172592, 10, 4724.284583093407 
buy, 670, 1, 16.0, 297.05880909253386, 10, -4762.940945480542 
buy, 704, 4, 16.0, 300.9536670307197, 10, -4825.258672491515 
sell, 750, 6, 62.0, 65.80917874022019, 10, 4070.1690818936518 
sell, 780, 4, 16.0, 306.8283581183591, 10, 4899.253729893746 
sell, 817, 3, 65.0, 352.27617921536614, 10, 22887.9516489988 
buy, 852, 2, 14.0, 343.3589275508441, 10, -4817.024985711818 
buy, 868, 1, 17.0, 286.8911138857931, 10, -4887.148936058483 
buy, 893, 3, 14.0, 338.7383436756964, 10, -4752.33681145975 
sell, 935, 2, 14.0, 364.2786342045521, 10, 5089.900878863729 
buy, 944, 3, 16.0, 294.6037777267419, 10, -4723.66044362787 
buy, 979, 2, 13.0, 363.67541139479323, 10, -4737.780348132312 
buy, 983, 4, 15.0, 326.4588497028582, 10, -4906.882745542873 
buy, 1008, 4, 15.0, 322.15077295106283, 10, -4842.261594265942 
sell, 1041, 4, 30.0, 331.72371363010063, 10, 9941.711408903018 
buy, 1075, 5, 19.0, 254.4895350383373, 10, -4845.301165728409 
buy, 1090, 4, 14.0, 335.9356871435071, 10, -4713.099620009099 
sell, 1094, 1, 65.0, 258.5754371292127, 10, 16797.403413398824 
sell, 1094, 2, 13.0, 436.7631941623855, 10, 5667.921524111011 
sell, 1094, 3, 30.0, 388.31050888910994, 10, 11639.315266673299 
sell, 1094, 4, 14.0, 339.7671281820502, 10, 4746.739794548703 
sell, 1094, 5, 19.0, 258.38655661774067, 10, 4899.344575737073 
