buy, 0, 0, 14.0, 200.0, 10, -2810.0 
buy, 0, 1, 10.0, 285.0, 10, -2860.0 
buy, 0, 2, 16.0, 178.0, 10, -2858.0 
buy, 0, 3, 13.0, 215.0, 10, -2805.0 
buy, 0, 4, 14.0, 211.0, 10, -2964.0 
buy, 0, 5, 11.0, 268.0, 10, -2958.0 
buy, 0, 6, 15.0, 189.0, 10, -2845.0 
buy, 49, 3, 16.0, 181.76118593739488, 10, -2918.178974998318 
buy, 67, 2, 18.0, 165.6186559753468, 10, -2991.1358075562425 
buy, 68, 6, 29.0, 101.31750868832484, 10, -2948.2077519614204 
buy, 71, 1, 11.0, 267.4937327629333, 10, -2952.4310603922663 
buy, 71, 4, 17.0, 171.69295881205014, 10, -2928.7802998048523 
buy, 94, 5, 11.0, 251.80394704586246, 10, -2779.843417504487 
buy, 100, 1, 11.0, 271.7980726031463, 10, -2999.7787986346093 
buy, 118, 2, 19.0, 153.49512860998917, 10, -2926.407443589794 
sell, 125, 3, 29.0, 173.8265408003971, 10, 5030.969683211516 
buy, 126, 1, 11.0, 264.3956759587334, 10, -2918.3524355460677 
buy, 147, 2, 21.0, 141.68025379772212, 10, -2985.285329752164 
buy, 165, 1, 11.0, 253.17954714305634, 10, -2794.9750185736198 
sell, 208, 1, 54.0, 255.690645668878, 10, 13797.294866119413 
sell, 216, 5, 22.0, 254.8241950057072, 10, 5596.132290125558 
buy, 248, 6, 110.0, 26.970656761646374, 10, -2976.772243781101 
buy, 264, 3, 20.0, 145.05101551030182, 10, -2911.0203102060364 
buy, 269, 0, 19.0, 155.8737520957269, 10, -2971.601289818811 
buy, 269, 4, 18.0, 163.75380108678115, 10, -2957.5684195620606 
buy, 294, 5, 11.0, 265.80579380980953, 10, -2933.863731907905 
buy, 455, 3, 29.0, 102.90901428438136, 10, -2994.361414247059 
buy, 485, 1, 12.0, 236.6492683921214, 10, -2849.791220705457 
buy, 521, 5, 12.0, 233.78423225991872, 10, -2815.4107871190245 
buy, 523, 2, 35.0, 83.21378629980323, 10, -2922.482520493113 
sell, 537, 5, 23.0, 257.62849825234014, 10, 5915.455459803823 
sell, 539, 3, 49.0, 116.02129054597597, 10, 5675.043236752823 
buy, 547, 4, 31.0, 96.19000318676741, 10, -2991.8900987897896 
buy, 553, 2, 45.0, 66.41050812699244, 10, -2998.4728657146597 
sell, 564, 4, 80.0, 110.82511813710475, 10, 8856.00945096838 
buy, 609, 2, 63.0, 47.33648744961873, 10, -2992.19870932598 
buy, 642, 1, 12.0, 236.16759205337274, 10, -2844.0111046404727 
sell, 682, 2, 217.0, 55.48436101795109, 10, 12030.106340895387 
buy, 711, 4, 28.0, 105.27376616172229, 10, -2957.6654525282243 
buy, 725, 5, 13.0, 218.92661859481092, 10, -2856.046041732542 
buy, 741, 1, 12.0, 233.97324057856054, 10, -2817.6788869427264 
buy, 787, 2, 111.0, 26.85104583253107, 10, -2990.466087410949 
buy, 858, 5, 21.0, 138.4934958468144, 10, -2918.3634127831024 
sell, 868, 2, 111.0, 20.245231823097015, 10, 2237.2207323637685 
buy, 906, 2, 397.0, 7.5150785545074825, 10, -2993.4861861394706 
buy, 944, 4, 30.0, 98.99499795012179, 10, -2979.8499385036534 
buy, 978, 1, 14.0, 201.6186859504807, 10, -2832.66160330673 
sell, 998, 4, 58.0, 138.7336225385568, 10, 8036.550107236295 
sell, 1023, 5, 34.0, 173.61539959388637, 10, 5892.923586192136 
buy, 1036, 5, 18.0, 161.6054469622168, 10, -2918.8980453199024 
sell, 1081, 5, 18.0, 197.35876049358183, 10, 3542.457688884473 
buy, 1111, 4, 19.0, 151.01059764680184, 10, -2879.201355289235 
buy, 1139, 3, 24.0, 121.48770129119421, 10, -2925.7048309886613 
buy, 1141, 1, 17.0, 175.64254419390588, 10, -2995.9232512964 
buy, 1142, 4, 24.0, 121.37217679649262, 10, -2922.932243115823 
sell, 1160, 4, 43.0, 142.77268996752014, 10, 6129.225668603366 
buy, 1203, 3, 27.0, 108.87185647708313, 10, -2949.5401248812445 
sell, 1233, 3, 51.0, 111.28173479356141, 10, 5665.368474471632 
buy, 1313, 1, 21.0, 141.75487420623503, 10, -2986.8523583309357 
buy, 1326, 4, 22.0, 134.68510289495975, 10, -2973.0722636891146 
buy, 1342, 1, 23.0, 126.94058828853699, 10, -2929.6335306363508 
buy, 1397, 1, 25.0, 116.24337547868012, 10, -2916.084386967003 
buy, 1399, 4, 21.0, 141.78481860642898, 10, -2987.4811907350086 
buy, 1417, 1, 26.0, 111.93330835561997, 10, -2920.266017246119 
buy, 1460, 1, 29.0, 101.73635071230862, 10, -2960.35417065695 
sell, 1492, 1, 191.0, 105.41954436042593, 10, 20125.13297284135 
buy, 1543, 3, 46.0, 64.43690603026951, 10, -2974.0976773923976 
buy, 1557, 4, 40.0, 73.66181554628042, 10, -2956.472621851217 
buy, 1624, 1, 31.0, 95.97112812169595, 10, -2985.1049717725746 
sell, 1651, 4, 83.0, 91.36510312391567, 10, 7573.303559285001 
buy, 1667, 1, 34.0, 87.70616307537105, 10, -2992.0095445626157 
buy, 1685, 5, 20.0, 145.26186852014268, 10, -2915.2373704028537 
buy, 1788, 4, 32.0, 93.30998741292785, 10, -2995.9195972136913 
sell, 1814, 5, 20.0, 153.99276501118084, 10, 3069.8553002236167 
sell, 1824, 1, 65.0, 79.5946404034573, 10, 5163.651626224725 
sell, 1824, 3, 46.0, 53.13623353365753, 10, 2434.2667425482464 
sell, 1824, 4, 32.0, 77.1617344454753, 10, 2459.1755022552097 
