buy, 0, 0, 14.0, 200.0, 10, -2810.0 
buy, 0, 1, 10.0, 285.0, 10, -2860.0 
buy, 0, 2, 16.0, 178.0, 10, -2858.0 
buy, 0, 3, 13.0, 215.0, 10, -2805.0 
buy, 0, 4, 14.0, 211.0, 10, -2964.0 
buy, 0, 5, 11.0, 268.0, 10, -2958.0 
buy, 0, 6, 15.0, 189.0, 10, -2845.0 
sell, 34, 2, 16, 184.55643564344808, 10, 2942.9029702951693 
buy, 39, 3, 14.0, 203.15545268324158, 10, -2854.1763375653823 
buy, 43, 1, 10.0, 277.3377816549446, 10, -2783.377816549446 
buy, 44, 6, 18.0, 160.5469766129744, 10, -2899.8455790335393 
buy, 59, 4, 15.0, 195.63248615394127, 10, -2944.487292309119 
buy, 65, 6, 27.0, 109.57059892028929, 10, -2968.4061708478107 
buy, 68, 2, 18.0, 164.05117327575783, 10, -2962.9211189636408 
buy, 75, 1, 11.0, 270.06381057316275, 10, -2980.7019163047903 
buy, 93, 5, 11.0, 253.9623143436992, 10, -2803.5854577806913 
sell, 93, 4, 29.0, 188.13557245970915, 10, 5445.931601331566 
buy, 106, 0, 17.0, 170.4916261577779, 10, -2908.357644682224 
buy, 106, 6, 48.0, 61.157423310872055, 10, -2945.5563189218587 
buy, 110, 1, 11.0, 270.7271910459019, 10, -2987.999101504921 
buy, 119, 2, 19.0, 152.98031021367015, 10, -2916.6258940597327 
buy, 123, 1, 11.0, 265.09615034232877, 10, -2926.0576537656166 
buy, 144, 2, 20.0, 143.57643189261373, 10, -2881.5286378522746 
buy, 151, 5, 13.0, 224.9601374938719, 10, -2934.481787420335 
buy, 163, 3, 17.0, 168.210841640366, 10, -2869.584307886222 
buy, 165, 1, 11.0, 253.17954714305634, 10, -2794.9750185736198 
sell, 190, 5, 35.0, 241.86214295700165, 10, 8455.175003495058 
buy, 202, 2, 23.0, 125.76795546009464, 10, -2902.662975582177 
buy, 211, 6, 77.0, 38.53230610062673, 10, -2976.987569748258 
buy, 212, 3, 18.0, 164.17148246407413, 10, -2965.0866843533345 
buy, 249, 6, 90.0, 33.028436471421514, 10, -2982.5592824279365 
buy, 257, 4, 17.0, 174.84116170451833, 10, -2982.2997489768118 
sell, 258, 2, 80.0, 134.96990348923163, 10, 10787.592279138531 
sell, 259, 1, 64.0, 257.49651003811346, 10, 16469.77664243926 
buy, 261, 3, 20.0, 146.169748796862, 10, -2933.39497593724 
buy, 264, 4, 17.0, 169.3976910767589, 10, -2889.760748304901 
buy, 288, 2, 24.0, 123.93932814172558, 10, -2984.543875401414 
buy, 300, 3, 23.0, 124.84357697457207, 10, -2881.4022704151575 
buy, 302, 2, 24.0, 122.85049592147297, 10, -2958.411902115351 
sell, 309, 4, 34.0, 171.66636156469883, 10, 5826.6562931997605 
buy, 313, 6, 164.0, 18.130817439324854, 10, -2983.454060049276 
buy, 318, 2, 25.0, 115.42424871941799, 10, -2895.60621798545 
buy, 334, 1, 11.0, 266.71144657304785, 10, -2943.8259123035264 
buy, 350, 4, 18.0, 162.78733305697858, 10, -2940.1719950256147 
sell, 351, 3, 105.0, 122.60213904331877, 10, 12863.224599548472 
buy, 370, 1, 11.0, 267.83327812507946, 10, -2956.1660593758743 
buy, 411, 3, 25.0, 116.40730652162384, 10, -2920.182663040596 
buy, 412, 5, 12.0, 247.43145295724148, 10, -2979.1774354868976 
buy, 413, 1, 11.0, 254.82679211075518, 10, -2813.094713218307 
buy, 420, 4, 20.0, 148.5811589330591, 10, -2981.623178661182 
buy, 421, 2, 30.0, 96.86440633564665, 10, -2915.9321900693994 
buy, 456, 3, 29.0, 100.72643778200455, 10, -2931.066695678132 
buy, 461, 1, 11.0, 249.5759345400614, 10, -2755.3352799406757 
buy, 471, 5, 12.0, 236.27198558164272, 10, -2845.2638269797126 
buy, 512, 2, 34.0, 86.41212713087451, 10, -2948.0123224497333 
buy, 516, 1, 13.0, 228.87667721399833, 10, -2985.396803781978 
buy, 516, 5, 12.0, 233.3538053045265, 10, -2810.245663654318 
buy, 531, 4, 24.0, 123.25816474272644, 10, -2968.1959538254346 
sell, 533, 3, 54.0, 112.18406722500364, 10, 6047.9396301501965 
buy, 534, 1, 13.0, 227.23689344653826, 10, -2964.0796148049976 
sell, 540, 5, 36.0, 256.88548437239285, 10, 9237.877437406143 
buy, 560, 5, 12.0, 231.20651995026068, 10, -2784.478239403128 
sell, 563, 1, 70.0, 232.67008363453618, 10, 16276.905854417533 
buy, 571, 5, 13.0, 222.0180451266871, 10, -2896.2345866469323 
buy, 576, 3, 29.0, 100.53649097596437, 10, -2925.558238302967 
buy, 584, 2, 48.0, 61.89573986963994, 10, -2980.995513742717 
buy, 595, 2, 53.0, 56.245768763890126, 10, -2991.025744486177 
buy, 615, 5, 14.0, 210.19745635827553, 10, -2952.7643890158574 
sell, 622, 3, 29.0, 105.84133342949508, 10, 3059.3986694553573 
buy, 643, 1, 12.0, 237.29874774557118, 10, -2857.584972946854 
buy, 645, 2, 83.0, 35.910908168935364, 10, -2990.6053780216353 
buy, 659, 4, 30.0, 99.41076938108652, 10, -2992.3230814325957 
sell, 681, 2, 321.0, 55.074813413978475, 10, 17669.01510588709 
sell, 695, 4, 92.0, 120.17416697500072, 10, 11046.023361700067 
buy, 711, 2, 52.0, 57.327071089831094, 10, -2991.0076966712168 
buy, 711, 4, 28.0, 105.27376616172229, 10, -2957.6654525282243 
buy, 730, 2, 63.0, 46.8747132363402, 10, -2963.1069338894326 
buy, 730, 5, 13.0, 219.57666451357414, 10, -2864.496638676464 
