buy, 0, 0, 14.0, 200.0, 10, -2810.0 
buy, 0, 1, 10.0, 285.0, 10, -2860.0 
buy, 0, 2, 16.0, 178.0, 10, -2858.0 
buy, 0, 3, 13.0, 215.0, 10, -2805.0 
buy, 0, 4, 14.0, 211.0, 10, -2964.0 
buy, 0, 5, 11.0, 268.0, 10, -2958.0 
buy, 0, 6, 15.0, 189.0, 10, -2845.0 
buy, 213, 6, 12.0, 231.65553326089469, 10, -2789.866399130736 
sell, 392, 3, 13, 326.4104307182472, 10, 4233.335599337213 
buy, 431, 3, 8.0, 340.0135931235927, 10, -2730.108744988742 
sell, 439, 3, 8.0, 302.47945385398515, 10, 2409.835630831881 
sell, 441, 6, 27.0, 281.70492278137516, 10, 7596.032915097129 
sell, 442, 4, 14, 292.0046910545325, 10, 4078.065674763455 
sell, 444, 2, 16, 242.08554488315212, 10, 3863.368718130434 
sell, 448, 5, 11, 296.56374418696373, 10, 3252.201186056601 
sell, 454, 1, 10, 357.2526154780282, 10, 3562.526154780282 
buy, 665, 2, 15.0, 191.36331988077072, 10, -2880.449798211561 
buy, 702, 1, 8.0, 337.824102821436, 10, -2712.592822571488 
buy, 718, 3, 13.0, 216.3225236539688, 10, -2822.1928075015944 
buy, 728, 6, 25.0, 117.93351109759203, 10, -2958.337777439801 
sell, 747, 6, 25.0, 82.77355494783325, 10, 2059.3388736958314 
sell, 769, 3, 13.0, 192.78680108028072, 10, 2496.2284140436495 
sell, 781, 1, 8.0, 325.3757829054701, 10, 2593.0062632437607 
sell, 785, 2, 15.0, 203.37462531169888, 10, 3040.6193796754833 
buy, 809, 3, 14.0, 207.29556073902535, 10, -2912.1378503463548 
buy, 810, 2, 14.0, 211.1306154067263, 10, -2965.828615694168 
buy, 818, 6, 16.0, 185.84898778772788, 10, -2983.583804603646 
buy, 824, 1, 8.0, 359.3591982179951, 10, -2884.8735857439606 
buy, 829, 5, 13.0, 217.8987598408093, 10, -2842.683877930521 
sell, 1064, 6, 16.0, 406.95409523651347, 10, 6501.2655237842155 
sell, 1085, 1, 8.0, 431.4144158578914, 10, 3441.3153268631313 
buy, 1128, 6, 7.0, 423.02336514632566, 10, -2971.1635560242794 
sell, 1134, 2, 14.0, 364.33394396454787, 10, 5090.67521550367 
buy, 1150, 1, 6.0, 439.5543613406453, 10, -2647.326168043872 
buy, 1183, 2, 7.0, 381.4207360519611, 10, -2679.9451523637276 
sell, 1282, 3, 14.0, 406.188348113199, 10, 5676.636873584786 
sell, 1300, 5, 13.0, 401.849610634275, 10, 5214.044938245575 
sell, 1309, 6, 7.0, 295.27376276994306, 10, 2056.9163393896015 
sell, 1317, 1, 6.0, 394.6723544984667, 10, 2358.0341269908004 
sell, 1318, 2, 7.0, 313.87946068812516, 10, 2187.156224816876 
buy, 1456, 1, 7.0, 426.4176888493838, 10, -2994.9238219456865 
buy, 1486, 2, 9.0, 331.8124451274623, 10, -2996.312006147161 
buy, 1508, 3, 10.0, 275.406888239341, 10, -2764.06888239341 
sell, 1623, 3, 10.0, 246.7900401331883, 10, 2457.900401331883 
buy, 1724, 6, 15.0, 187.49758148563524, 10, -2822.4637222845286 
buy, 1738, 3, 10.0, 279.2580212999831, 10, -2802.580212999831 
sell, 1824, 0, 14, 488.58790926292426, 10, 6830.2307296809395 
sell, 1824, 1, 7.0, 490.00320205828365, 10, 3420.0224144079857 
sell, 1824, 2, 9.0, 398.53548971987743, 10, 3576.819407478897 
sell, 1824, 3, 10.0, 298.125794528295, 10, 2971.25794528295 
sell, 1824, 6, 15.0, 259.7225106087761, 10, 3885.837659131641 
